Birthplace,Sex,Race,Age group,Base,Stratum,From_state,To_State
Other European Region,Male,Other,Age 70-74,0.063205291,Other European Region Male Other Age 70-74,Uninitialized,Latent TB
Other European Region,Male,Other,Age 75-79,0.063205291,Other European Region Male Other Age 75-79,Uninitialized,Latent TB
Other European Region,Male,Other,Age 80+,0.063205291,Other European Region Male Other Age 80+,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 15-19,0.064046527,Other European Region Female Asian Age 15-19,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 20-24,0.064046527,Other European Region Female Asian Age 20-24,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 25-29,0.105751062,Other European Region Female Asian Age 25-29,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 30-34,0.105751062,Other European Region Female Asian Age 30-34,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 35-39,0.105751062,Other European Region Female Asian Age 35-39,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 40-44,0.105751062,Other European Region Female Asian Age 40-44,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 45-49,0.097507696,Other European Region Female Asian Age 45-49,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 50-54,0.097507696,Other European Region Female Asian Age 50-54,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 55-59,0.097507696,Other European Region Female Asian Age 55-59,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 60-64,0.097507696,Other European Region Female Asian Age 60-64,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 65-69,0.030271603,Other European Region Female Asian Age 65-69,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 70-74,0.030271603,Other European Region Female Asian Age 70-74,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 75-79,0.030271603,Other European Region Female Asian Age 75-79,Uninitialized,Latent TB
Other European Region,Female,Asian,Age 80+,0.030271603,Other European Region Female Asian Age 80+,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 15-19,0.064046527,Other European Region Female Hispanic Age 15-19,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 20-24,0.064046527,Other European Region Female Hispanic Age 20-24,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 25-29,0.105751062,Other European Region Female Hispanic Age 25-29,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 30-34,0.105751062,Other European Region Female Hispanic Age 30-34,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 35-39,0.105751062,Other European Region Female Hispanic Age 35-39,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 40-44,0.105751062,Other European Region Female Hispanic Age 40-44,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 45-49,0.097507696,Other European Region Female Hispanic Age 45-49,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 50-54,0.097507696,Other European Region Female Hispanic Age 50-54,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 55-59,0.097507696,Other European Region Female Hispanic Age 55-59,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 60-64,0.097507696,Other European Region Female Hispanic Age 60-64,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 65-69,0.030271603,Other European Region Female Hispanic Age 65-69,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 70-74,0.030271603,Other European Region Female Hispanic Age 70-74,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 75-79,0.030271603,Other European Region Female Hispanic Age 75-79,Uninitialized,Latent TB
Other European Region,Female,Hispanic,Age 80+,0.030271603,Other European Region Female Hispanic Age 80+,Uninitialized,Latent TB
Other European Region,Female,Black,Age 15-19,0.064046527,Other European Region Female Black Age 15-19,Uninitialized,Latent TB
Other European Region,Female,Black,Age 20-24,0.064046527,Other European Region Female Black Age 20-24,Uninitialized,Latent TB
Other European Region,Female,Black,Age 25-29,0.105751062,Other European Region Female Black Age 25-29,Uninitialized,Latent TB
Other European Region,Female,Black,Age 30-34,0.105751062,Other European Region Female Black Age 30-34,Uninitialized,Latent TB
Other European Region,Female,Black,Age 35-39,0.105751062,Other European Region Female Black Age 35-39,Uninitialized,Latent TB
Other European Region,Female,Black,Age 40-44,0.105751062,Other European Region Female Black Age 40-44,Uninitialized,Latent TB
Other European Region,Female,Black,Age 45-49,0.097507696,Other European Region Female Black Age 45-49,Uninitialized,Latent TB
Other European Region,Female,Black,Age 50-54,0.097507696,Other European Region Female Black Age 50-54,Uninitialized,Latent TB
Other European Region,Female,Black,Age 55-59,0.097507696,Other European Region Female Black Age 55-59,Uninitialized,Latent TB
Other European Region,Female,Black,Age 60-64,0.097507696,Other European Region Female Black Age 60-64,Uninitialized,Latent TB
Other European Region,Female,Black,Age 65-69,0.030271603,Other European Region Female Black Age 65-69,Uninitialized,Latent TB
Other European Region,Female,Black,Age 70-74,0.030271603,Other European Region Female Black Age 70-74,Uninitialized,Latent TB
Other European Region,Female,Black,Age 75-79,0.030271603,Other European Region Female Black Age 75-79,Uninitialized,Latent TB
Other European Region,Female,Black,Age 80+,0.030271603,Other European Region Female Black Age 80+,Uninitialized,Latent TB
Other European Region,Female,White,Age 15-19,0.064046527,Other European Region Female White Age 15-19,Uninitialized,Latent TB
Other European Region,Female,White,Age 20-24,0.064046527,Other European Region Female White Age 20-24,Uninitialized,Latent TB
Other European Region,Female,White,Age 25-29,0.105751062,Other European Region Female White Age 25-29,Uninitialized,Latent TB
Other European Region,Female,White,Age 30-34,0.105751062,Other European Region Female White Age 30-34,Uninitialized,Latent TB
Other European Region,Female,White,Age 35-39,0.105751062,Other European Region Female White Age 35-39,Uninitialized,Latent TB
Other European Region,Female,White,Age 40-44,0.105751062,Other European Region Female White Age 40-44,Uninitialized,Latent TB
Other European Region,Female,White,Age 45-49,0.097507696,Other European Region Female White Age 45-49,Uninitialized,Latent TB
Other European Region,Female,White,Age 50-54,0.097507696,Other European Region Female White Age 50-54,Uninitialized,Latent TB
Other European Region,Female,White,Age 55-59,0.097507696,Other European Region Female White Age 55-59,Uninitialized,Latent TB
Other European Region,Female,White,Age 60-64,0.097507696,Other European Region Female White Age 60-64,Uninitialized,Latent TB
Other European Region,Female,White,Age 65-69,0.030271603,Other European Region Female White Age 65-69,Uninitialized,Latent TB
Other European Region,Female,White,Age 70-74,0.030271603,Other European Region Female White Age 70-74,Uninitialized,Latent TB
Other European Region,Female,White,Age 75-79,0.030271603,Other European Region Female White Age 75-79,Uninitialized,Latent TB
Other European Region,Female,White,Age 80+,0.030271603,Other European Region Female White Age 80+,Uninitialized,Latent TB
Other European Region,Female,Other,Age 15-19,0.064046527,Other European Region Female Other Age 15-19,Uninitialized,Latent TB
Other European Region,Female,Other,Age 20-24,0.064046527,Other European Region Female Other Age 20-24,Uninitialized,Latent TB
Other European Region,Female,Other,Age 25-29,0.105751062,Other European Region Female Other Age 25-29,Uninitialized,Latent TB
Other European Region,Female,Other,Age 30-34,0.105751062,Other European Region Female Other Age 30-34,Uninitialized,Latent TB
Other European Region,Female,Other,Age 35-39,0.105751062,Other European Region Female Other Age 35-39,Uninitialized,Latent TB
Other European Region,Female,Other,Age 40-44,0.105751062,Other European Region Female Other Age 40-44,Uninitialized,Latent TB
Other European Region,Female,Other,Age 45-49,0.097507696,Other European Region Female Other Age 45-49,Uninitialized,Latent TB
Other European Region,Female,Other,Age 50-54,0.097507696,Other European Region Female Other Age 50-54,Uninitialized,Latent TB
Other European Region,Female,Other,Age 55-59,0.097507696,Other European Region Female Other Age 55-59,Uninitialized,Latent TB
Other European Region,Female,Other,Age 60-64,0.097507696,Other European Region Female Other Age 60-64,Uninitialized,Latent TB
Other European Region,Female,Other,Age 65-69,0.030271603,Other European Region Female Other Age 65-69,Uninitialized,Latent TB
Other European Region,Female,Other,Age 70-74,0.030271603,Other European Region Female Other Age 70-74,Uninitialized,Latent TB
Other European Region,Female,Other,Age 75-79,0.030271603,Other European Region Female Other Age 75-79,Uninitialized,Latent TB
Other European Region,Female,Other,Age 80+,0.030271603,Other European Region Female Other Age 80+,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 15-19,0.171878011,Other Eastern Mediterranean Region Male Asian Age 15-19,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 20-24,0.171878011,Other Eastern Mediterranean Region Male Asian Age 20-24,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 25-29,0.31959133,Other Eastern Mediterranean Region Male Asian Age 25-29,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 30-34,0.31959133,Other Eastern Mediterranean Region Male Asian Age 30-34,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 35-39,0.31959133,Other Eastern Mediterranean Region Male Asian Age 35-39,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 40-44,0.31959133,Other Eastern Mediterranean Region Male Asian Age 40-44,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 45-49,0.302409576,Other Eastern Mediterranean Region Male Asian Age 45-49,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 50-54,0.302409576,Other Eastern Mediterranean Region Male Asian Age 50-54,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 55-59,0.302409576,Other Eastern Mediterranean Region Male Asian Age 55-59,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 60-64,0.302409576,Other Eastern Mediterranean Region Male Asian Age 60-64,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 65-69,0.122196896,Other Eastern Mediterranean Region Male Asian Age 65-69,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 70-74,0.122196896,Other Eastern Mediterranean Region Male Asian Age 70-74,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 75-79,0.122196896,Other Eastern Mediterranean Region Male Asian Age 75-79,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Asian,Age 80+,0.122196896,Other Eastern Mediterranean Region Male Asian Age 80+,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 15-19,0.171878011,Other Eastern Mediterranean Region Male Hispanic Age 15-19,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 20-24,0.171878011,Other Eastern Mediterranean Region Male Hispanic Age 20-24,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 25-29,0.31959133,Other Eastern Mediterranean Region Male Hispanic Age 25-29,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 30-34,0.31959133,Other Eastern Mediterranean Region Male Hispanic Age 30-34,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 35-39,0.31959133,Other Eastern Mediterranean Region Male Hispanic Age 35-39,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 40-44,0.31959133,Other Eastern Mediterranean Region Male Hispanic Age 40-44,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 45-49,0.302409576,Other Eastern Mediterranean Region Male Hispanic Age 45-49,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 50-54,0.302409576,Other Eastern Mediterranean Region Male Hispanic Age 50-54,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 55-59,0.302409576,Other Eastern Mediterranean Region Male Hispanic Age 55-59,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 60-64,0.302409576,Other Eastern Mediterranean Region Male Hispanic Age 60-64,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 65-69,0.122196896,Other Eastern Mediterranean Region Male Hispanic Age 65-69,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 70-74,0.122196896,Other Eastern Mediterranean Region Male Hispanic Age 70-74,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 75-79,0.122196896,Other Eastern Mediterranean Region Male Hispanic Age 75-79,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Hispanic,Age 80+,0.122196896,Other Eastern Mediterranean Region Male Hispanic Age 80+,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 15-19,0.171878011,Other Eastern Mediterranean Region Male Black Age 15-19,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 20-24,0.171878011,Other Eastern Mediterranean Region Male Black Age 20-24,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 25-29,0.31959133,Other Eastern Mediterranean Region Male Black Age 25-29,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 30-34,0.31959133,Other Eastern Mediterranean Region Male Black Age 30-34,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 35-39,0.31959133,Other Eastern Mediterranean Region Male Black Age 35-39,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 40-44,0.31959133,Other Eastern Mediterranean Region Male Black Age 40-44,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 45-49,0.302409576,Other Eastern Mediterranean Region Male Black Age 45-49,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 50-54,0.302409576,Other Eastern Mediterranean Region Male Black Age 50-54,Uninitialized,Latent TB
Other Eastern Mediterranean Region,Male,Black,Age 55-59,0.302409576,Other Eastern Mediterranean Region Male Black Age 55-59,Uninitialized,Latent TB
